,Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
1407,Argentina,ARG,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59999.9986588955,19999.9995529652,50000.0007450581,19999.9995529652,19999.9995529652,9999.99977648258,9999.99977648258,19999.9995529652,19999.9995529652,9999.99977648258,0.0,0.0,9999.99977648258,19999.9995529652,39999.9991059303,
1408,Belize,BLZ,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
1409,Bolivia,BOL,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,,39999.9991059303,29999.9993294477,79999.9982118607,79999.9982118607,100000.001490116,70000.0002980232,59999.9986588955,19999.9995529652,,,0.0,
1410,Brazil,BRA,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000.000596046,50000.0007450581,200000.002980232,150000.005960464,109999.999403954,70000.0002980232,79999.9982118607,79999.9982118607,70000.0002980232,119999.997317791,90000.0035762787,79999.9982118607,39999.9991059303,70000.0002980232,720000.028610229,
1411,Chile,CHL,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,9999.99977648258,,,0.0,0.0,9999.99977648258,,,
1412,Colombia,COL,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,,9999.99977648258,9999.99977648258,19999.9995529652,19999.9995529652,39999.9991059303,19999.9995529652,29999.9993294477,29999.9993294477,39999.9991059303,100000.001490116,140000.000596046,289999.99165535,379999.995231628,
1413,Costa Rica,CRI,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,,,,,,0.0,0.0,,,9999.99977648258,
1414,Dominica,DMA,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
1415,Ecuador,ECU,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39999.9991059303,50000.0007450581,79999.9982118607,70000.0002980232,119999.997317791,70000.0002980232,39999.9991059303,9999.99977648258,,,0.0,0.0,0.0,0.0,250000.0,
1416,Guatemala,GTM,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,9999.99977648258,19999.9995529652,,9999.99977648258,9999.99977648258,9999.99977648258,,,,29999.9993294477,
1417,Guyana,GUY,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1418,Honduras,HND,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,,9999.99977648258,0.0,,9999.99977648258,
1419,"Korea, Rep.",KOR,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,Mexico,MEX,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,,180000.007152557,70000.0002980232,39999.9991059303,39999.9991059303,29999.9993294477,29999.9993294477,59999.9986588955,70000.0002980232,50000.0007450581,39999.9991059303,39999.9991059303,79999.9982118607,310000.002384186,
1421,Nicaragua,NIC,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30569999.6948242,,,9999.99977648258,,,,,9999.99977648258,,9999.99977648258,,0.0,
1422,Panama,PAN,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,
1423,Peru,PER,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,9999.99977648258,129999.995231628,90000.0035762787,109999.999403954,,70000.0002980232,50000.0007450581,59999.9986588955,70000.0002980232,9999.99977648258,29999.9993294477,19999.9995529652,9999.99977648258,109999.999403954,
1424,Paraguay,PRY,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.9995529652,9999.99977648258,,,,
1425,El Salvador,SLV,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,9999.99977648258,,9999.99977648258,,,
1426,Suriname,SUR,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29999.9993294477,,,,,,9999.99977648258,,,,,,0.0,
1427,Uruguay,URY,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
1428,Argentina,ARG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,44049999.2370605,54790000.9155273,55159999.8474121,27870000.8392334,-5289999.96185303,-57150001.5258789,-9279999.73297119,8979999.54223633,2720000.02861023,17579999.9237061,-2440000.05722046,4980000.01907349,1889999.98569489,13560000.4196167,15949999.8092651,12000000.0,14090000.1525879,16389999.3896484,16760000.2288818,28270000.4577637,43680000.3051758,36830001.8310547,29489999.7711182,34419998.1689453,32740001.6784668,39080001.8310547,73669998.1689453,83389999.3896484,142479995.727539,201610000.610352,171630004.882813,277769989.013672,266730010.986328,245949996.948242,160919998.168945,148179992.675781,122440002.441406,99260002.1362305,73959999.0844727,82379997.253418,74559997.5585938,157639999.389648,98989997.8637695,117720001.220703,97339996.3378906,93870002.746582,114209999.084473,90230003.3569336,125019996.643066,116029998.779297,130309997.558594,97050003.0517578,177759994.506836,34729999.5422363,48790000.9155273,-18870000.8392334,2619999.88555908,-1169999.95708466,73110000.6103516,18250000.0,
1429,Belize,BLZ,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1820000.05245209,2819999.9332428,5519999.98092651,4059999.94277954,1549999.95231628,2130000.11444092,2579999.92370605,5840000.15258789,5519999.98092651,6840000.15258789,5949999.80926514,5070000.17166138,4010000.22888184,4670000.07629395,6219999.79019165,8710000.03814697,11630000.1144409,9529999.73297119,18219999.3133545,20719999.3133545,14500000.0,11310000.4196167,12029999.7329712,15060000.4196167,13899999.6185303,21930000.3051758,24059999.4659424,23479999.5422363,25010000.2288818,28520000.4577637,30319999.6948242,21770000.4577637,26159999.8474121,31110000.6103516,32169998.1689453,18829999.9237061,21030000.6866455,13770000.4577637,14520000.4577637,47400001.5258789,16149999.6185303,22489999.7711182,23280000.6866455,12680000.3051758,6690000.05722046,11720000.2670288,7730000.01907349,21280000.6866455,23370000.8392334,26239999.7711182,24200000.7629395,20989999.7711182,26209999.0844727,51270000.4577637,37560001.373291,28270000.4577637,34959999.0844727,34200000.7629395,33790000.9155273,37659999.8474121,
1430,Bolivia,BOL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,13319999.6948242,23370000.8392334,32680000.3051758,48099998.4741211,37880001.0681152,35369998.9318848,30040000.9155273,29959999.0844727,42020000.4577637,33270000.4577637,29780000.6866455,32020000.4577637,47720001.2207031,24090000.1525879,54000000.0,47400001.5258789,54849998.4741211,68169998.1689453,114919998.168945,123580001.831055,137940002.441406,124970001.220703,109500000.0,153070007.324219,130809997.558594,159199996.948242,251279998.779297,282070007.324219,408559997.558594,484279998.779297,485040008.544922,477809997.558594,656890014.648438,546619995.117188,539099975.585938,678820007.324219,760099975.585938,628289978.027344,549390014.648438,519809997.558594,426079986.572266,675960021.972656,600330017.089844,762630004.882813,706659973.144531,542880004.882813,807599975.585938,438790008.544922,589159973.144531,611690002.441406,560270019.53125,545969970.703125,661719970.703125,702299987.792969,674559997.558594,791309997.558594,696510009.765625,949159973.144531,728849975.585938,716130004.882813,
1431,Brazil,BRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,39580001.8310547,290709991.455078,179990005.493164,185220001.220703,235490005.493164,234550003.051758,320920013.427734,180669998.168945,219669998.168945,139080001.831055,136850006.103516,120069999.694824,94430000.3051758,65099998.4741211,129809997.558594,132580001.831055,92529998.7792969,67559997.5585938,89279998.7792969,87760002.1362305,83150001.5258789,227130004.882813,177690002.441406,106720001.220703,153559997.558594,84970001.2207031,147740005.493164,293089996.337891,218750000.0,232399993.896484,174380004.882813,196139999.389648,-235589996.337891,197520004.272461,259869995.117188,264329986.572266,257799987.792969,229789993.286133,260609985.351563,144380004.882813,255679992.675781,252020004.272461,236410003.662109,229300003.051758,178279998.779297,217240005.493164,110199996.948242,328589996.337891,468630004.882813,374809997.558594,464779998.779297,840690002.441406,1288540039.0625,1155729980.46875,914150024.414063,1003190002.44141,674630004.882813,273890014.648438,444829986.572266,290230010.986328,
1432,Chile,CHL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,17260000.2288818,123830001.831055,134910003.662109,132250000.0,111489997.86377,105580001.831055,123470001.220703,92919998.1689453,75860000.6103516,74620002.746582,56669998.1689453,27379999.1607666,38110000.6103516,39779998.7792969,15180000.3051758,113089996.337891,10420000.0762939,10720000.2670288,3759999.99046326,-29889999.3896484,-7550000.19073486,550000.011920929,-819999.992847443,8529999.73297119,11550000.1907349,49369998.9318848,3730000.01907349,28879999.1607666,51930000.3051758,68720001.2207031,109139999.389648,124980003.356934,136619995.117188,178720001.220703,155199996.948242,160740005.493164,196600006.103516,130729995.727539,107559997.558594,71180000.3051758,50540000.9155273,55860000.6103516,-7070000.17166138,80330001.8310547,54110000.6103516,170750000.0,98889999.3896484,106260002.13623,102940002.441406,75959999.0844727,181910003.662109,161199996.948242,128080001.831055,80559997.5585938,245580001.831055,54330001.8310547,178440002.441406,70309997.5585938,,,
1433,Colombia,COL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,-7179999.82833862,52490001.6784668,48990001.6784668,71099998.4741211,42139999.3896484,39799999.2370605,83430000.3051758,95309997.5585938,117519996.643066,106339996.337891,133229995.727539,104099998.474121,102739997.86377,129220001.220703,87029998.7792969,70529998.7792969,67870002.746582,40250000.0,57569999.6948242,39509998.3215332,42259998.3215332,53330001.8310547,61759998.3215332,43770000.4577637,49939998.626709,52520000.4577637,50220001.2207031,81819999.6948242,79889999.3896484,75160003.6621094,101050003.051758,131369995.117188,238710006.713867,106250000.0,91959999.0844727,181750000.0,195059997.558594,190779998.779297,179309997.558594,318380004.882813,202369995.117188,399920013.427734,458260009.765625,816000000.0,536030029.296875,643070007.324219,1004739990.23438,741770019.53125,979289978.027344,1059280029.29688,673090026.855469,1013590026.85547,764250000.0,857489990.234375,1224170043.94531,1355920043.94531,1106500000.0,850419982.910156,1781020019.53125,902539978.027344,
1434,Costa Rica,CRI,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,4210000.03814697,7090000.15258789,9199999.80926514,8109999.65667725,11520000.4577637,15069999.6948242,12739999.7711182,12880000.1144409,11909999.8474121,13840000.1525879,12069999.6948242,14159999.8474121,15659999.8474121,16239999.7711182,15939999.5803833,20190000.5340576,13460000.038147,16739999.7711182,35639999.3896484,30270000.4577637,24700000.7629395,30950000.7629395,63720001.2207031,224440002.441406,199509994.506836,251770004.272461,181630004.882813,224490005.493164,182190002.441406,225330001.831055,222500000.0,184029998.779297,159149993.896484,117129997.253418,88540000.9155273,46090000.1525879,-209999.993443489,3750000.0,29780000.6866455,3450000.04768372,25459999.0844727,14270000.4577637,13239999.7711182,40009998.3215332,25760000.2288818,32610000.6103516,31860000.6103516,64410003.6621094,77129997.253418,112610000.610352,101129997.253418,35549999.2370605,28459999.0844727,32819999.6948242,54549999.2370605,111300003.051758,100720001.220703,99260002.1362305,99360000.6103516,59759998.3215332,
1435,Dominica,DMA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,,,,,,,,,,,,,,90000.0035762787,3579999.92370605,7869999.88555908,4329999.92370605,4949999.80926514,7110000.1335144,9050000.19073486,17610000.6103516,14760000.2288818,16760000.2288818,9920000.07629395,16219999.3133545,16590000.1525879,11720000.2670288,15880000.1144409,17879999.1607666,23860000.6103516,19639999.3896484,17629999.1607666,12699999.8092651,8909999.84741211,19590000.1525879,25000000.0,43130001.0681152,14560000.4196167,19350000.3814697,9930000.30517578,15279999.7329712,19690000.5340576,29600000.3814697,10970000.2670288,29399999.6185303,21110000.6103516,19659999.8474121,19450000.7629395,21379999.1607666,35950000.7629395,32450000.7629395,24440000.5340576,25680000.3051758,20079999.9237061,16290000.9155273,11710000.038147,8569999.69482422,19219999.3133545,26940000.5340576,51389999.3896484,
1436,Ecuador,ECU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,6699999.80926514,11770000.4577637,13409999.8474121,16229999.5422363,19000000.0,20920000.0762939,25409999.8474121,27209999.0844727,22569999.6948242,17590000.1525879,19100000.3814697,21739999.7711182,19159999.8474121,29459999.0844727,28139999.3896484,38849998.4741211,45419998.1689453,32389999.3896484,31180000.3051758,58130001.0681152,33040000.9155273,34159999.8474121,40020000.4577637,48459999.0844727,68349998.4741211,79129997.253418,95980003.3569336,191759994.506836,149679992.675781,140000000.0,144699996.948242,197779998.779297,221320007.324219,185710006.713867,192029998.779297,187619995.117188,238429992.675781,158100006.103516,181059997.558594,153130004.882813,155169998.168945,171250000.0,233520004.272461,202830001.831055,184350006.103516,257799987.792969,213869995.117188,230059997.558594,248419998.168945,223559997.558594,168529998.779297,181300003.051758,148059997.558594,150520004.272461,165050003.051758,318160003.662109,243710006.713867,211110000.610352,404010009.765625,525049987.792969,
1437,Guatemala,GTM,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,16629999.1607666,15470000.2670288,9979999.54223633,10590000.1525879,12159999.8474121,13899999.6185303,10350000.3814697,15130000.1144409,16620000.8392334,13529999.7329712,14510000.2288818,11939999.5803833,18979999.5422363,18370000.8392334,22170000.0762939,30069999.6948242,50060001.373291,42240001.6784668,32080001.8310547,41380001.0681152,41959999.0844727,38569999.6948242,43810001.373291,57000000.0,48580001.8310547,76019996.6430664,122330001.831055,238369995.117188,211100006.103516,238500000.0,185910003.662109,191179992.675781,198389999.389648,218850006.103516,196029998.779297,205350006.103516,182839996.337891,256299987.792969,230289993.286133,280899993.896484,260700012.207031,227160003.662109,253240005.493164,259309997.558594,233509994.506836,269480010.986328,500670013.427734,465029998.779297,539500000.0,380559997.558594,402059997.558594,353570007.324219,304890014.648438,496600006.103516,279839996.337891,411290008.544922,265450012.207031,367010009.765625,399399993.896484,393850006.103516,
1438,Guyana,GUY,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,7570000.17166138,9380000.11444092,8319999.69482422,6150000.09536743,5070000.17166138,6989999.77111816,8670000.07629395,11350000.3814697,15159999.8474121,18100000.3814697,16979999.5422363,16430000.3051758,12460000.038147,8090000.15258789,12140000.3433228,10100000.3814697,22030000.6866455,11609999.6566772,26079999.9237061,29489999.7711182,26649999.6185303,51959999.0844727,24469999.3133545,15210000.038147,9789999.96185303,10720000.2670288,24100000.3814697,23659999.8474121,22750000.0,39590000.1525879,164770004.272461,127750000.0,67480003.3569336,87970001.2207031,68099998.4741211,68089996.3378906,88800003.0517578,235529998.779297,75379997.253418,55619998.9318848,63630001.0681152,63919998.1689453,47259998.3215332,59279998.7792969,101339996.337891,101360000.610352,129509994.506836,78080001.8310547,120389999.389648,111230003.356934,106410003.662109,105620002.746582,114919998.168945,101239997.86377,160610000.610352,32139999.3896484,70019996.6430664,51130001.0681152,104180000.305176,113269996.643066,
1439,Honduras,HND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,5389999.8664856,7340000.15258789,5880000.11444092,7320000.17166138,10710000.038147,11670000.0762939,9729999.54223633,8789999.96185303,16219999.3133545,12399999.6185303,13939999.5803833,11739999.7711182,16329999.9237061,13960000.038147,19500000.0,37630001.0681152,29850000.3814697,32349998.4741211,50110000.6103516,70440002.4414063,86750000.0,87889999.3896484,122190002.441406,146449996.948242,215089996.337891,237910003.662109,267500000.0,251830001.831055,293380004.882813,244600006.103516,411049987.792969,299600006.103516,314640014.648438,288309997.558594,255990005.493164,374670013.427734,238729995.727539,275519989.013672,283500000.0,757260009.765625,399850006.103516,562250000.0,382089996.337891,317260009.765625,539570007.324219,649359985.351563,518229980.46875,407540008.544922,462130004.882813,418390014.648438,470500000.0,359250000.0,566190002.441406,625869995.117188,606280029.296875,540599975.585938,412399993.896484,442230010.986328,664900024.414063,457570007.324219,
1440,"Korea, Rep.",KOR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,250710006.713867,229149993.896484,236210006.713867,262200012.207031,171690002.441406,220490005.493164,230630004.882813,259089996.337891,239630004.882813,338299987.792969,274670013.427734,324510009.765625,365429992.675781,282000000.0,252039993.286133,247479995.727539,216139999.389648,237179992.675781,164210006.713867,133860000.610352,138710006.713867,330390014.648438,33779998.7792969,7639999.8664856,-36880001.0681152,-8819999.69482422,-17569999.6948242,10659999.8474121,9279999.73297119,51669998.1689453,52279998.7792969,54419998.1689453,-3099999.90463257,-35110000.6103516,-114230003.356934,57000000.0,-148899993.896484,-159649993.896484,-50369998.9318848,-55099998.4741211,-198139999.389648,-111330001.831055,-81910003.6621094,-461600006.103516,-71540000.9155273,,,,,,,,,,,,,,,,
1441,Mexico,MEX,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,7760000.22888184,84699996.9482422,37130001.0681152,3059999.94277954,-22729999.5422363,48950000.7629395,36220001.2207031,36020000.4577637,27120000.8392334,21670000.0762939,29930000.3051758,16819999.6948242,21200000.7629395,13210000.038147,22059999.4659424,21620000.8392334,20469999.3133545,18510000.2288818,17360000.6103516,67190002.4414063,67389999.3896484,111370002.746582,150080001.831055,149759994.506836,93500000.0,150940002.441406,269399993.896484,176500000.0,178220001.220703,114519996.643066,178339996.337891,290220001.220703,339190002.441406,446410003.662109,450220001.220703,410559997.558594,305429992.675781,113800003.051758,30040000.9155273,45950000.7629395,-40459999.0844727,98940002.4414063,135550003.051758,115639999.389648,135929992.675781,200000000.0,245899993.896484,112459999.084473,148300003.051758,186679992.675781,454730010.986328,967020019.53125,407929992.675781,562390014.648438,814890014.648438,321070007.324219,809340026.855469,754609985.351563,549299987.792969,535789978.027344,
1442,Nicaragua,NIC,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,8319999.69482422,9380000.11444092,7460000.03814697,7780000.20980835,9279999.73297119,9250000.0,12630000.1144409,11279999.7329712,11319999.6948242,16190000.5340576,22389999.3896484,15010000.2288818,11020000.4577637,27760000.2288818,30370000.8392334,27190000.5340576,26500000.0,23690000.5340576,28799999.2370605,82849998.4741211,183479995.727539,95720001.2207031,96809997.5585938,93889999.3896484,104680000.305176,100809997.558594,146330001.831055,145000000.0,220589996.337891,242149993.896484,329559997.558594,799020019.53125,612080017.089844,316929992.675781,538539978.027344,569070007.324219,883359985.351563,354160003.662109,504510009.765625,597739990.234375,501929992.675781,825070007.324219,416049987.792969,737340026.855469,1104910034.17969,656349975.585938,623849975.585938,729799987.792969,662229980.46875,661429992.675781,511160003.662109,536580017.089844,532320007.324219,495799987.792969,432170013.427734,457920013.427734,430980010.986328,562590026.855469,353760009.765625,389239990.234375,
1443,Panama,PAN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,13310000.4196167,10149999.6185303,11590000.1525879,18600000.3814697,10909999.8474121,32779998.7792969,19819999.6948242,16909999.8474121,12899999.6185303,16500000.0,15770000.4577637,19500000.0,12800000.1907349,22409999.8474121,15960000.038147,22239999.7711182,29510000.2288818,24190000.5340576,20809999.4659424,19850000.3814697,24329999.9237061,24309999.4659424,28389999.3896484,31959999.0844727,62270000.4577637,49130001.0681152,35450000.7629395,38130001.0681152,22709999.0844727,19989999.7711182,99730003.3569336,111690002.441406,197070007.324219,80709999.0844727,38470001.2207031,46549999.2370605,58020000.4577637,54930000.3051758,32060001.373291,24350000.3814697,26950000.7629395,34819999.6948242,29780000.6866455,36540000.9155273,30969999.3133545,28440000.5340576,38810001.373291,-127669998.168945,35439998.626709,66550003.0517578,129610000.610352,110940002.441406,51349998.4741211,9210000.03814697,-193259994.506836,10250000.0,22610000.6103516,41750000.0,39099998.4741211,71459999.0844727,
