Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Uganda,UGA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,33.70486929,33.73772002,34.81550479,32.76855434,31.47038935,32.13042102,32.85930408,32.82674772,32.61808367,31.42446388,30.85472935,29.46754915,30.48826291,28.33168806,25.7301997,19.23620267,18.84934418,18.81410256,20.40383717,30.10951251,23.39769084,34.77155462,32.56027555,30.39726231,31.15304486,34.2847797,31.10825944,32.00041524,31.68082634,31.1308421,30.4803136,32.54275002,33.6323679,33.1313087,33.48835412,33.30672855,35.16017163,36.73971787,36.22997919,37.82270697,44.6702768,44.77966465,47.7413872,46.53787494,52.03234582,45.31225079,47.1197945,46.92609807,46.89588148,44.62613566,44.78495863,45.77577003,44.44307167,44.53610117,44.044535,44.29737475,44.4324164,43.47849941,43.338893,42.99811105,42.83800409,
Ukraine,UKR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93396919,30.0281294,27.85057696,28.56287425,28.91973244,29.43294258,40.40317522,32.51221788,37.4760485,42.42201205,43.83227119,42.07304592,39.25882768,39.74495821,44.89309814,46.66777712,49.29314417,51.22250688,49.38194938,49.82319147,51.61708201,52.87837637,55.99487668,55.48932031,53.50035355,54.47530526,56.6426976,54.1589184,51.16864399,49.914248,50.95871599,51.33230271,54.48551971,55.66776498,
Upper middle income,UMC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,34.57634978,33.35557796,34.90220552,34.7073092,33.57774953,33.47585159,32.68716635,34.20171792,34.91956549,34.96987305,34.25620481,34.00025988,34.05897224,33.6277368,34.21784472,33.79543234,34.18424721,35.18528834,35.72816337,35.73608804,37.22781976,39.4935758,38.00551058,37.318991,37.5133722,38.03098205,37.55848804,37.75682268,38.79117748,41.33487254,43.72594627,47.32858207,52.14027626,51.82282169,49.90275982,50.54173987,50.50636681,50.86421791,51.30957467,50.81077104,50.78029229,51.30292557,50.89000947,50.72321628,49.60809712,49.56196918,49.6679164,50.05128022,49.34152213,50.98715948,50.37975347,50.16046908,50.74239767,51.67372,52.39564908,53.86967664,54.89864492,55.04585658,54.91089937,55.6893317,55.95316289,
Uruguay,URY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,58.62652869,59.57114823,58.829637,56.79786265,53.08414162,57.2962269,60.90519985,61.52990117,60.29450841,61.36107944,68.46404999,67.06361339,65.52818274,66.3154939,61.91830746,62.15588341,64.12084288,65.32225622,65.91010289,63.91984433,59.00932141,56.27351928,56.71269642,56.79311968,56.87565017,57.63982682,58.37415637,58.24426907,58.29099016,59.33905195,59.10285627,59.09565571,59.32547075,63.47232823,65.46219123,64.41863547,64.25968065,63.01105892,
United States,USA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.80902863,72.41981986,72.69831347,72.81623449,74.01237875,74.88053184,74.61061486,74.15927505,74.01600247,73.70302434,73.90257667,74.52582894,76.44395484,76.20629856,75.86333549,76.14853221,75.77446189,75.81233912,76.78152563,77.5241324,77.24457425,76.8854943,77.31485753,,
Uzbekistan,UZB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.52664197,33.48427073,36.30203922,34.63787064,26.53888834,29.62919575,31.78037099,33.1703084,34.66291354,37.12426101,36.54800733,36.4,36.50465551,37.19437277,38.21493107,37.89831145,37.42787485,37.18212218,37.04296821,37.95852288,39.75913444,41.35407418,41.36577581,39.85955674,39.26003709,39.38756708,40.50529994,39.39471495,39.15704317,39.01995189,36.8221241,34.74858437,35.34685499,35.9656865,
St. Vincent and the Grenadines,VCT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,63.39566506,60.19592797,59.93653965,62.84635059,60.59695264,59.9868138,61.54017667,59.25795375,57.61641982,56.39106677,57.15562684,54.0430032,56.10466706,56.82059816,58.76111854,57.69907259,60.13220703,62.44945488,60.51897518,61.59080244,62.20686277,61.62554398,62.65000853,63.17166865,64.5347986,65.26233071,65.40803149,65.47224568,66.09951781,64.89199823,63.23268398,63.13869391,62.67608339,63.20304897,64.21626359,64.88786266,64.7371178,64.38216029,63.73370988,62.8993381,62.28960952,61.82121972,62.73539803,62.51318698,
"Venezuela, RB",VEN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,56.92237847,60.52200592,57.74512254,58.307695,60.59006211,57.07848143,44.99429763,53.47999119,55.41686405,57.28533261,60.16029812,54.92853945,53.86371415,56.1667625,58.45183817,61.05462457,37.417776,38.11359445,42.39181719,38.76415272,39.83188726,34.28794838,32.39490344,36.06559622,38.03733671,40.49631796,46.94454588,48.5300408,42.21935341,40.34434609,45.80918385,45.77831007,43.08184907,45.97681486,43.25207177,41.5241599,37.27535931,35.0708629,36.34933281,39.35262196,38.79836744,45.9130653,39.03186322,38.63664524,44.87439771,45.56550221,51.66747816,,,,,,,
British Virgin Islands,VGB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,33.05509182,31.08013937,29.74059663,34.99448261,38.58896437,35.71642744,38.79781421,41.22973378,43.7037203,44.0613914,42.51128527,42.15315841,41.72795187,40.07081027,38.73464268,38.62953075,38.48387904,37.98755549,37.98355112,42.56888122,42.68848351,42.83327545,42.5091597,43.44335375,36.94247178,36.73273666,37.26680592,38.73620288,39.03639442,39.73328958,40.92467841,41.26045376,41.11792653,41.63846444,41.62527639,
Vanuatu,VUT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.94181052,61.65777489,61.15726785,62.27403356,63.452163,62.02313887,61.28326345,61.03672321,61.72841406,63.3887236,63.93227287,63.50080902,62.61171135,61.03920559,62.28883091,60.85659785,59.79398835,,,
World,WLD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.85342363,63.80914469,62.37647285,63.28013725,63.66179415,63.5445406,64.52233351,64.99171307,64.78196199,64.10745948,63.60335352,62.90120901,62.51683594,62.1333112,64.07866003,62.71833551,61.95591906,62.15984898,62.26638599,62.53846733,64.28947938,64.95220034,64.48981102,64.26000255,64.79049619,,
Samoa,WSM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88451115,71.82020509,72.60384478,71.51016704,72.04749931,72.01632514,73.80842275,73.05296717,72.61630668,75.02117767,74.68090314,74.86354403,
Kosovo,XKX,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.96094668,46.81475199,45.85808945,45.35455532,46.57003123,46.79758691,47.04383678,46.63933232,45.25791537,45.39107956,46.19864046,46.43394464,47.63788539,
"Yemen, Rep.",YEM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.72510376,31.07044716,32.70960444,36.43620791,36.79549736,36.20844686,31.46250271,31.05539727,37.08397745,33.40064666,31.11502258,34.13511843,34.04701306,34.04553705,33.81044233,31.75562472,31.59793727,31.47619279,28.35595966,33.20270666,27.41656651,28.99685637,28.95987755,27.23401399,27.27197215,23.36007926,22.96948545,19.17179692,16.77475722,16.77476163,16.77476163,
South Africa,ZAF,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,48.40140455,48.21773486,48.56672158,48.61090477,48.83940621,48.50543478,48.73654391,49.43603292,50.76604944,50.25863507,51.23897841,52.15567627,51.29735656,50.05410723,48.30067973,48.4673242,48.9207955,49.18385244,47.74007824,45.49949525,43.07111469,45.12021122,46.53388606,47.47201971,48.26912291,47.45587655,47.3760281,48.89679992,48.29213286,49.03359694,50.46710216,52.38527955,55.33913787,57.30957531,57.31407647,58.23144461,59.21498329,59.96232593,60.40230229,61.40646314,61.18598087,60.78314972,60.79178952,62.5769415,62.52950229,62.64477433,63.49943229,62.75451262,61.53714054,63.63608832,64.27526261,64.34219813,64.30451115,64.05374265,64.01178185,64.10257578,63.91340152,64.33042562,64.18955089,64.36429036,64.57367085,
Zambia,ZMB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,30.62517937,35.12066518,34.67102193,33.22019255,38.31988499,33.69918567,23.6712866,24.84480325,28.64312031,24.31105196,21.45483156,38.04788868,39.65250855,41.54352441,41.47184911,44.8458309,47.50251461,48.95953352,49.09935171,49.72434291,49.72058727,48.80992854,48.95761463,47.51547574,47.45468016,49.02983473,51.5546034,52.8064557,50.3856175,53.19363227,53.13764285,53.51241774,56.22041422,54.18250641,52.09388496,54.24454286,54.6037591,53.61637699,
Zimbabwe,ZWE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,95.01666204,46.68311632,48.09197897,45.5762626,49.91948161,47.65607963,49.75750267,48.34806624,47.41733052,47.49005365,46.92771117,47.13556768,47.47446491,48.97702243,54.0507843,51.50466849,53.12425539,51.81095782,54.35852922,52.74378364,47.50567208,45.0455348,46.24589047,48.40638596,45.60980898,44.85122574,45.38475854,41.98427453,47.10398126,47.14813415,43.7881717,49.22105553,46.50037099,48.94880535,47.00198448,46.13197662,70.1253413,74.66612158,77.02006857,74.35868073,49.83316104,48.68137859,44.93365735,44.48720709,48.54836924,54.91697821,57.83214254,57.89580728,55.085238,58.3260753,57.59105441,58.6510603,60.4099015,60.59164511,60.04839625,48.96368187,49.89714023,
Aruba,ABW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518139318,2.509989353,2.476861475,2.79446944,3.599443545,3.922194258,3.855979051,3.842589928,3.718352681,3.397593382,3.27253116,3.168894009,2.959410382,2.839438339,3.141739325,,,,,,,,,,,,
Africa Eastern and Southern,AFE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,12.32175336,12.25252969,12.92253047,12.92945386,12.81511335,13.40862737,13.13516823,12.69521058,13.11731296,13.0438689,13.69002819,13.47743192,12.21583851,12.23677355,13.16416412,14.33465541,15.79814253,15.01799449,15.64251154,15.19310219,13.21946453,13.56432204,14.53449163,14.99553466,15.47877698,16.05994586,15.98226838,16.31310403,16.9301001,16.91530886,16.98309783,16.3027345,16.04220021,15.55668429,14.89360776,14.70877307,14.76200334,14.30937429,14.60842634,14.50673174,13.65629027,12.28491318,11.93119315,11.25030467,11.62890287,11.25118615,10.7167504,10.49511112,10.11255044,9.991851805,10.21386752,10.52299532,10.58575618,10.63688246,10.64079441,10.5121714,
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.82275218,16.92386623,17.55400626,16.59821222,16.3855372,17.74730953,17.8391163,13.14987661,12.52257684,13.77918924,12.48608514,11.49986726,11.47758756,11.420006,4.114196613,3.530422461,6.160177217,7.043181081,7.676256858,
Africa Western and Central,AFW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,21.64457031,21.41577446,20.99167288,17.11308752,20.01725688,17.97672809,15.86626204,16.76423982,14.92015124,14.93671256,15.23274037,14.28218256,14.03908459,15.592906,15.45076019,14.27363667,14.85535176,13.89490299,13.60882927,12.58746935,12.55799299,11.55413152,11.60717285,10.79459343,10.43276416,9.608690993,9.471761253,9.375904767,9.199160097,8.079964244,8.693919201,8.669407897,9.940793397,10.37814262,10.08058492,9.610443389,9.857057113,10.45097327,11.30739553,11.87631901,
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.646280794,3.445749994,4.378391184,6.259370843,3.222875779,2.890163321,3.873100814,3.661825665,3.999814424,4.681937283,3.912883549,3.612815774,3.39949164,3.461736791,5.109421785,4.541773802,4.167804797,4.403289594,4.827342815,4.763071572,5.685144864,6.75268057,6.580549623,6.059469206,4.30866654,6.828475157,
Albania,ALB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.857952081,4.583428909,4.723942959,4.532522983,4.317845806,4.09904002,4.066542833,4.124160074,4.177557018,4.425844014,4.904925321,5.296790979,4.997797675,5.197580984,5.452125407,5.661897674,4.614457714,5.059801356,5.325788985,5.671519417,5.684427418,6.158147094,6.133261972,6.260872752,6.189674633,
Andorra,AND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,7.854366508,7.394094338,7.408111217,7.548579283,7.31922966,6.702100558,7.704490929,8.288198328,9.289864778,10.12947605,10.41490684,10.87546227,11.42845543,12.79966005,12.60036438,9.510563112,11.15937898,11.12332682,11.03809808,11.1440194,11.50635763,11.57378032,11.66582798,12.08609675,11.76812818,11.92227089,12.42015935,12.62834149,13.03689245,12.73447812,12.34136083,11.87500244,11.4558207,11.13144965,10.98524759,11.00635246,11.80460937,11.56716899,11.31732422,11.50537674,11.79246608,11.86804144,11.709306,11.63109459,11.3687086,11.87404957,
United Arab Emirates,ARE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,0.910603125,1.12309252,2.744072022,3.4321661,3.057567543,3.728083743,6.412373069,7.92687202,8.769752627,9.14469269,8.927517175,8.275618545,8.774491087,8.840712483,8.166576883,7.493888516,7.423063916,7.583671501,7.843780607,6.587692746,6.772462657,6.637292654,7.895500625,8.631087315,8.557489537,9.072000292,13.31375919,13.06347632,12.26246108,11.51238292,10.60803974,9.656954628,9.025577573,8.600265388,9.195377117,7.949586749,7.703089172,7.668185426,7.530345439,7.763546407,8.833294938,8.984417898,9.154513274,8.733495109,8.787160985,9.683773433,
Argentina,ARG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,41.18416018,41.00858489,37.82402724,36.19621884,36.64543034,31.54474366,35.76285897,36.35807353,34.33397467,34.03688521,38.21510828,39.11676033,36.59498673,34.12760921,32.68515767,29.47609699,28.76523629,31.36025626,30.66946753,29.7084408,29.64184731,27.41959716,27.49664628,27.99967586,30.94937189,26.78970455,24.38644909,21.85913156,18.23991153,17.81909171,17.24675211,17.53572329,18.22790575,17.83795848,16.96152506,16.49427194,16.09322588,20.34777391,22.48675059,18.93701362,18.34041594,17.87779386,17.04741545,16.5383661,15.58377727,15.84486081,15.85069839,15.21680091,15.01105426,14.77277855,14.18158545,13.48802597,12.83516834,14.0601434,14.46985721,15.36920683,
Armenia,ARM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.424758532,9.68257532,9.666405536,9.206171059,10.28464998,10.63112611,11.27191844,11.71149186,12.38572636,
American Samoa,ASM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2890625,20.61068702,15.52062868,13.6,13.59026369,14.86486486,20,24.14814815,7.155322862,3.684210526,13.90625,14.57680251,11.97511664,13.96731055,13.71087928,10.94771242,13.92801252,12.19135802,,
Antigua and Barbuda,ATG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,3.410338311,3.791964809,3.757254323,3.992588175,3.782575974,3.914898461,3.701088294,3.545871304,3.219414903,2.83539575,2.616198068,2.315637154,2.337658001,2.51819728,2.270473086,2.059255523,1.824951383,1.690271826,1.713009893,1.623545501,1.642297039,1.668515484,1.688950762,1.631409107,1.740156387,1.817330126,1.904621865,1.855617794,1.791455467,1.817838621,1.694480103,1.588455851,2.061215321,2.1563829,2.246371621,2.109967715,2.739262236,2.754958095,2.682962647,2.727403978,2.490702756,2.474602461,2.302725433,2.430698207,
Australia,AUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.79344438,12.5698102,12.58015888,12.87318389,13.20501995,13.12367687,12.74241633,12.30366539,12.47074767,11.95283159,11.57011555,10.99301372,10.55534894,10.86216994,10.88215707,10.3348623,9.892071199,9.29066649,9.202198923,8.453526785,7.997034212,7.368513109,7.050454593,6.608333214,6.368634634,6.299997474,6.085499329,5.798737462,5.777271825,5.615118064,5.65111421,
Austria,AUT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,22.25272837,21.62662025,21.98835928,21.35194357,21.20322678,20.7536504,20.13716414,20.06034939,19.69468677,20.01729915,20.00853927,19.41139561,19.50496551,19.40399042,19.58111475,19.17173885,18.47963499,17.46020695,17.35652011,17.90587952,17.63220929,17.80353465,17.726769,17.89093266,18.21496707,18.34109299,17.72678281,17.45317461,17.33646035,17.40781847,17.82343621,18.15364762,17.41746573,16.36199564,16.47850074,16.59560906,16.70612337,16.49572937,16.56001525,16.69003646,17.04741463,16.84270767,16.82848458,16.54353279,16.26414081,
Azerbaijan,AZE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.63301501,16.65419162,21.87713948,17.90286624,12.66474513,11.53341457,10.42962746,8.393756135,8.324129512,6.042224047,5.292384646,6.187448265,7.430927835,8.636395438,8.283510351,6.48752246,5.772903308,4.98404471,4.705609759,5.525890763,4.737784057,3.988326101,4.241218624,4.215736826,4.707010697,4.990621552,4.892660678,4.699464584,4.619812216,5.003650963,5.767738658,
Burundi,BDI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,6.728157031,7.334216248,8.174426035,9.326999273,9.493738392,8.577883551,8.180092875,7.882187255,8.252686165,9.304405983,6.880909062,7.312341339,8.245750631,8.351348129,7.832632372,7.327420366,7.866342082,10.58996881,9.78876576,11.68193366,11.81980421,12.70795383,8.599290936,8.424747763,9.351748292,8.25845974,6.271379704,9.744337923,10.30614795,11.30813911,10.90123278,10.92481796,11.0867341,11.04303804,11.45083317,11.8850166,10.3672036,11.10936178,9.622533997,9.490401363,9.245838979,9.318993014,8.830693673,9.54574735,10.12420983,8.675460283,9.36171645,,,,,
Belgium,BEL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3362939,18.16805585,18.39943062,18.15923392,17.30709231,17.53597445,17.04054213,16.79458705,16.20023741,16.08993608,15.87094598,15.01853751,15.06031828,13.99274072,12.91804147,13.33859852,12.92905935,12.62420868,12.56263999,12.56468619,12.69333388,12.35694408,12.42911753,12.17200466,12.2964518,12.37946573,
Benin,BEN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,11.42150873,11.08388915,11.18279971,12.73991686,12.23497502,9.194901563,9.029592809,10.76107435,8.865208223,7.970468813,6.639706,9.097455938,8.672738383,7.925103429,7.888249519,7.180894529,7.17178972,8.130548032,7.835668413,7.376006869,7.160406202,7.941468232,7.426247821,8.05454443,8.077371806,8.275149107,8.468579033,7.987113987,13.16999002,13.98385772,15.63826572,15.64299615,15.74663839,14.80842935,15.67081858,15.43835004,13.7419113,12.24997876,12.21912052,11.73988533,11.73357014,10.71215569,10.9217699,10.38662818,10.03567008,9.93126564,9.62006825,9.162461995,9.86572844,9.687913103,
Burkina Faso,BFA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.26579138,10.62596029,11.12549825,11.13631641,10.89629248,11.15829623,12.75073543,15.00329862,15.48418239,15.99084866,16.65287802,17.41550716,18.36960153,19.02551026,18.52002477,18.13321326,17.73875965,16.42956292,15.35845174,15.8773815,14.74103471,14.42502288,14.39695332,16.00697046,15.11124735,13.3255874,13.69004648,14.9899884,15.06706422,14.49003365,14.74901604,13.37681884,14.4729992,14.22732497,13.44792003,14.12076303,13.36918434,14.35668427,13.80052706,16.18659107,15.35693878,14.94120267,14.85118409,15.5877483,15.14056675,13.34076102,14.04397353,14.33772427,13.01313874,13.54798244,12.13998855,11.61215726,10.34232902,10.16977155,10.99604254,11.62132749,11.12043816,10.25938621,10.52520365,10.01852791,9.302578012,
Bangladesh,BGD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5.309910797,5.470588542,5.448665141,5.359331468,5.514048718,5.445473719,5.998064082,5.582903418,6.153438202,5.851063658,5.804682835,5.485218348,3.983848151,8.521769535,9.251323716,7.04227568,9.283922984,11.22620919,9.910996048,9.861451587,14.4874848,13.98206522,13.9391494,15.04367939,15.6039256,14.45807009,14.22323064,13.47380665,13.42203116,12.90563053,13.23921855,13.98712269,14.39746369,15.41253836,15.86945466,15.90000685,14.00264514,14.11978066,14.85983116,14.38909508,14.03531575,14.17835702,14.31743755,14.14546156,14.44207319,14.74399876,15.30756218,15.93407299,16.12436697,16.48018606,16.12122836,15.99673425,15.91422067,16.44201947,16.61270766,16.78867356,17.03024686,17.30064127,17.95814341,18.93263301,18.51181332,
